id,sector,symbol,token,PC,CC1,CC2,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,rsi,rsi0,rsi1,rsi2,roc0,bulRPC,berRPC,alarmTimer,srT,srV,nSR,GL,ot,oc
72,Financial Services,SBICARD-EQ,17971,703.15,717.1,715.65,4404,0.4799999999999954,0.067071892684971,red,"4.0, 1.0, 0.75","marubozu, normal",none,Bearish_Engulfing,1081.2,"5.0, 0.5, 0.25","-23.75462865926145, -3.4862641193696837, 0.6969612489539243","27.692307692306997, 50.0, 59.99999999999849",27.692307692307,50.0,59.99999999999849,-23.75462865926145,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
73,Oil Gas & Consumable Fuels,GAIL-EQ,4717,181.6,199.25,199.15,33769,0.1899999999999949,0.0954054732613582,red,"1.5, 2.0, 0.75","hammer, normal",none,Bearish_Engulfing,19728.9,"2.0, 1.5, 0.5","-20.08536279186572, -15.05646173149367, -5.0137879167722605","36.84210526315774, 41.176470588234906, 53.8461538461525",36.84210526315774,41.176470588234906,53.8461538461525,-20.08536279186572,"hammer, none","none, Bearish_Engulfing",0,none,0,0,0,,
75,Fast Moving Consumer Goods,TATACONSUM-EQ,3432,1150.75,1078.3,1078.5,6472,0.8100000000000136,0.0751043115438121,green,"0.75, 1.5, 1.5","tweezer_b, hammer",hammer,Bearish_Engulfing,16174.0,"0.5, 0.75, 1.5","4.6360686138154845, 2.78215709913711, 5.562766549229641","64.77272727272721, 63.09523809523758, 67.94871794871683",64.77272727272721,63.09523809523758,67.94871794871683,4.6360686138154845,"none, hammer","none, Bearish_Engulfing",0,none,0,0,0,,
84,Fast Moving Consumer Goods,MCDOWELL-N-EQ,10447,1062.9,1170.5,1170.7,17,0.9399999999999864,0.0802938412915338,green,"1.0, 0.75, 2.0","shooting_star, shooting_star",none,shooting_star,1101.4,"0.0, 1.0, 5.0","-4.698043905355381, -6.407518154634772, -6.407518154634772","50.56179775280847, 48.23529411764599, 48.23529411764599",50.56179775280847,48.23529411764599,48.23529411764599,-4.698043905355381,"Bullish_Engulfing, none","shooting_star, shooting_star",0,none,0,0,0,,
90,Financial Services,PNB-EQ,10666,121.65,126.15,126.05,13851,0.1349999999999994,0.1071003570011895,red,"0.75, 1.5, 0.75","tweezer_t, normal",none,Bearish_Engulfing,45939.4,"0.5, 2.0, 0.75","3.9666798889327377, 11.890606420927917, 23.75296912113992","53.33333333333321, 61.53846153846239, 80.00000000000057",53.33333333333321,61.53846153846239,80.00000000000057,3.9666798889327377,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
92,Healthcare,ZYDUSLIFE-EQ,7929,760.9,996.95,996.55,659,0.4800000000000295,0.0481661732978806,red,"1.5, 0.75, 1.5","normal, marubozu",none,Bearish_Engulfing,1148.8,"0.75, 1.0, 2.0","11.5398123526163, 15.54741962987179, 17.04944338581933","76.59574468084952, 92.30769230769366, 100.0",76.59574468084952,92.30769230769366,100.0,11.5398123526163,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
94,Consumer Services,TRENT-EQ,1964,3027.15,4525.4,4526.2,405,3.5449999999999817,0.078321771022049,green,"1.0, 3.0, 0.5","hammer, normal",none,Bearish_Engulfing,766.1,"0.75, 1.5, 0.25","1.546551190844015, -0.2209749414424444, 12.469240700483622","44.54545454545308, 42.45283018867714, 58.25242718446425",44.54545454545308,42.45283018867714,58.25242718446425,1.546551190844015,"hammer, none","none, Bearish_Engulfing",0,none,0,0,0,,
97,Healthcare,ABBOTINDIA-EQ,17903,28069.5,26460.05,26462.05,13,29.810000000000947,0.1126518920491834,green,"0.75, 1.0, 1.5","shooting_star, shooting_star",none,shooting_star,37.1,"0.5, 0.25, 0.75","-10.203291128238364, -10.959918821015078, -12.37890407955761","35.75739287869629, 34.97251069028696, 33.447952485151454",35.75739287869629,34.97251069028696,33.447952485151454,-10.203291128238364,"none, none","shooting_star, shooting_star",0,none,0,0,0,,
100,Consumer Services,INDHOTEL-EQ,1512,509.1,562.5,562.6,3089,0.564999999999975,0.1004265908282927,green,"1.0, 1.0, 1.0","hammer, normal",none,Bearish_Engulfing,3057.0,"1.5, 1.0, 1.5","-10.664770707430195, -12.444444444445256, 0.0","41.66666666666667, 39.65517241379263, 52.272727272727856",41.66666666666667,39.65517241379263,52.272727272727856,-10.664770707430195,"hammer, none","none, Bearish_Engulfing",0,none,0,0,0,,
101,Chemicals,PIIND-EQ,24184,3281.95,3648.6,3651.95,707,5.170000000000028,0.1415682032886547,green,"0.75, 0.75, 1.0","normal, shooting_star",none,shooting_star,1093.9,"0.75, 2.0, 2.0","-9.857747230932418, -19.04840212684392, -17.812855400720736","44.44444444444426, 36.721991701245074, 37.42071881606833",44.44444444444426,36.721991701245074,37.42071881606833,-9.857747230932418,"none, none","none, shooting_star",0,none,0,0,0,,
106,Capital Goods,CUMMINSIND-EQ,1901,2350.2,3636.75,3636.4,1595,2.4249999999999545,0.0666868331316674,red,"1.0, 0.75, 0.75","shooting_star, tweezer_t",none,Bearish_Engulfing,534.7,"3.0, 0.5, 0.75","-10.31239687603124, -9.34900666804177, -6.3224157125779845","38.57677902621817, 39.61538461538531, 43.27731092437018",38.57677902621817,39.61538461538531,43.27731092437018,-10.31239687603124,"none, none","shooting_star, Bearish_Engulfing",0,none,0,0,0,,
107,Automobile and Auto Components,SCHAEFFLER-EQ,1011,3061.7,3900.0,3899.1,148,4.489999999999919,0.1151547793080433,red,"0.25, 1.5, 1.0","marubozu, shooting_star",none,shooting_star,577.2,"0.5, 0.75, 0.5","-4.103511066656175, -1.7948717948713284, -1.7948717948713284","51.64319248826247, 56.41025641025641, 56.41025641025641",51.64319248826247,56.41025641025641,56.41025641025641,-4.103511066656175,"none, none","none, shooting_star",0,none,0,0,0,,
118,Healthcare,ALKEM-EQ,11703,4924.05,5207.45,5204.05,187,5.545000000000163,0.1065516280589188,red,"0.75, 0.75, 1.0","normal, marubozu",none,Bearish_Engulfing,622.0,"0.5, 0.75, 0.75","-31.129600983848768, -24.58016879662826, -19.00064295104865","3.225806451615524, 3.880597014928421, 4.693140794227643",3.225806451615524,3.880597014928421,4.693140794227643,-31.129600983848768,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
