id,sector,symbol,token,PC,CC1,CC2,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,rsi,rsi0,rsi1,rsi2,roc0,bulRPC,berRPC,alarmTimer,srT,srV,nSR,GL,ot,oc
14,Information Technology,HCLTECH-EQ,7229,1555.35,1321.4,1322.0,3485,1.017297568391473,0.07695140456819,green,"1.5, 0.75, 1.0","normal, normal",none,none,3232.4243335185947,"1.5, 0.5, 0.75","4.538577912253472, 4.919025276222877, -0.7569736194703941","69.23076923076923, 54.098360655737466, 52.54237288135359",69.23076923076923,54.098360655737466,52.54237288135359,4.538577912253472,"none, none","none, none",0,none,0,0,0,,
15,Consumer Durables,ASIANPAINT-EQ,236,2917.35,2837.85,2839.5,3287,3.92984040860728,0.1383990283010135,green,"1.0, 1.0, 1.0","tweezer_t, tweezer_t",none,none,2844.196566363385,"1.5, 1.0, 1.5","-6.339144215531545, -15.504695456067417, -7.225942897427501","41.839762611276136, 46.73913043478188, 50.0",41.839762611276136,46.73913043478188,50.0,-6.339144215531545,"none, none","none, none",0,none,0,0,0,,
16,Financial Services,AXISBANK-EQ,5900,1061.5,1122.5,1120.7,15426,1.298661771874286,0.1158795192178358,red,"1.5, 1.5, 0.75","normal, normal",Bullish_Engulfing,none,24419.891856373142,"0.75, 0.5, 4.0","-24.984384759524893, -14.69933184855315, -15.158270173874682","24.44444444444497, 44.06779661016943, 41.59292035398237",24.44444444444497,44.06779661016943,41.59292035398237,-24.984384759524893,"none, Bullish_Engulfing","Bearish_Engulfing, none",0,none,0,0,0,,
17,Automobile and Auto Components,MARUTI-EQ,10999,10428.55,12737.45,12731.25,231,9.461377771204669,0.0743161729696979,red,"1.5, 0.75, 0.75","marubozu, normal",none,none,256.891438176291,"1.0, 1.0, 0.5","-14.7668139420711, -16.840105358607026, -11.773940345368915","22.15508559919452, 31.467793030623213, 48.932536293766",22.15508559919452,31.467793030623213,48.932536293766,-14.7668139420711,"none, none","none, none",0,none,0,0,0,,
18,Healthcare,SUNPHARMA-EQ,3351,1463.8,1523.0,1522.95,2342,1.7957345894788508,0.1179115919418793,green,"0.75, 1.0, 1.5","hammer, normal",none,none,3069.982452771869,"1.0, 0.75, 1.5","-38.412291933418096, -51.87130663164866, -50.89309167323351","2.9585798816567874, 6.857142857144238, 10.439560439560784",2.9585798816567874,6.857142857144238,10.439560439560784,-38.412291933418096,"hammer, none","none, none",0,none,0,0,0,,
19,Consumer Durables,TITAN-EQ,3506,3552.05,3274.35,3271.0,1025,4.7932738767367065,0.1465384859901163,red,"1.0, 1.5, 1.5","marubozu, marubozu",none,none,1614.2911771578013,"0.75, 1.0, 3.0","-6.572913482115839, 2.5959350710825326, 32.172481092948665","45.48736462093875, 59.760273972602185, 67.7669902912608",45.48736462093875,59.760273972602185,67.7669902912608,-6.572913482115839,"none, none","none, none",0,none,0,0,0,,
20,Consumer Services,DMART-EQ,19913,3729.6,4620.05,4616.8,193,7.766980668550672,0.168232989701756,red,"1.0, 1.0, 1.0","normal, spn_top",none,none,492.3252726266036,"0.5, 2.0, 1.0","14.18731588979419, 14.069111806149284, -1.0826377385862915","56.95931477516049, 52.36220472440905, 68.53055916774997",56.95931477516049,52.36220472440905,68.53055916774997,14.18731588979419,"none, none","none, none",0,none,0,0,0,,
21,Construction Materials,ULTRACEMCO-EQ,11532,9916.35,9594.9,9596.45,46,7.081176097575637,0.0737895377725683,green,"0.75, 1.5, 0.5","tweezer_b, normal",none,Bearish_Engulfing,177.64714378740413,"0.5, 0.75, 0.25","-15.6307801322364, -17.144524695411864, -7.760093329445365","30.18617021276855, 33.628318584071074, 49.39024390243908",30.18617021276855,33.628318584071074,49.39024390243908,-15.6307801322364,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
22,Fast Moving Consumer Goods,NESTLEIND-EQ,17963,2462.7,2477.2,2476.75,157,2.0322936116184365,0.0820548546126349,green,"1.0, 0.75, 0.5","tweezer_t, hammer",hammer,none,491.1162740324412,"0.5, 1.0, 0.75","-1.2112647622900248, -1.0092039399321815, 2.219979818366022","46.4285714285721, 51.26903553299499, 54.54545454545537",46.4285714285721,51.26903553299499,54.54545454545537,-1.2112647622900248,"none, hammer","none, none",0,none,0,0,0,,
23,Financial Services,BAJAJFINSV-EQ,16675,1614.9,1572.8,1572.4,460,1.889241662468561,0.1201501947639634,red,"1.0, 0.75, 1.0","normal, spn_top",none,none,1289.206960218236,"0.5, 0.75, 0.5","-5.405749173237783, -6.993896236013075, 8.585328627302212","42.42424242424249, 56.91056910569101, 62.41134751773016",42.42424242424249,56.91056910569101,62.41134751773016,-5.405749173237783,"none, none","none, none",0,none,0,0,0,,
24,Information Technology,WIPRO-EQ,3787,482.35,455.5,455.45,7685,0.4015558975904932,0.088166845447468,green,"0.75, 0.75, 0.75","tweezer_t, hammer",hammer,Bearish_Engulfing,6708.09738513988,"1.5, 3.0, 0.5","-10.978153474585572, -10.976948408342482, -4.389815627743385","33.333333333332185, 41.66666666666588, 56.81818181818247",33.333333333332185,41.66666666666588,56.81818181818247,-10.978153474585572,"none, hammer","none, Bearish_Engulfing",0,none,0,0,0,,
25,Metals & Mining,ADANIENT-EQ,25,3173.45,3078.0,3075.35,3508,4.854577337440023,0.157854466562831,red,"0.75, 1.0, 1.5","normal, marubozu",none,Bearish_Engulfing,4737.895481628812,"0.75, 1.0, 1.5","-23.89971873120103, -9.746588693957117, -7.460386967028924","40.20797227036376, 38.09523809523802, 51.65217391304317",40.20797227036376,38.09523809523802,51.65217391304317,-23.89971873120103,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
26,Oil Gas & Consumable Fuels,ONGC-EQ,2475,262.95,273.3,273.0,44209,0.3845304537394421,0.1408536460584037,red,"1.0, 1.0, 0.75","normal, normal",none,none,20127.712264525853,"3.0, 0.75, 1.5","-20.146520146520565, -10.976948408342896, -9.147457006952068","28.571428571427404, 39.13043478260848, 56.24999999999978",28.571428571427404,39.13043478260848,56.24999999999978,-20.146520146520565,"none, none","Bearish_Engulfing, none",0,none,0,0,0,,
27,Power,NTPC-EQ,11630,336.1,358.65,358.9,35913,0.4589430818524957,0.1278749183205616,green,"1.5, 1.5, 1.0","normal, normal",Bullish_Engulfing,none,19921.635649833333,"2.0, 0.75, 0.75","11.14516578434041, 4.182350480969672, -4.185267857143809","62.49999999999911, 53.57142857142726, 60.606060606059366",62.49999999999911,53.57142857142726,60.606060606059366,11.14516578434041,"none, Bullish_Engulfing","none, none",0,none,0,0,0,,
28,Metals & Mining,JSWSTEEL-EQ,11723,814.65,867.0,866.35,5188,1.2289899333685763,0.1418583636369338,red,"1.5, 1.0, 1.0","tweezer_b, normal",Bullish_Engulfing,none,6083.53023800396,"1.0, 0.5, 1.0","-8.65700929185664, -9.227220299884134, -10.965545103017622","39.25925925925958, 47.72727272727304, 51.74825174825178",39.25925925925958,47.72727272727304,51.74825174825178,-8.65700929185664,"none, Bullish_Engulfing","Bearish_Engulfing, none",0,none,0,0,0,,
29,Power,POWERGRID-EQ,14977,282.9,309.3,309.8,60454,0.3288554234991851,0.1061508791152953,green,"2.0, 1.0, 1.0","marubozu, normal",none,none,25408.51494169753,"3.0, 0.75, 2.0","4.841833440930733, -14.548981571289644, -4.851228978008865","51.85185185185232, 47.99999999999945, 53.57142857142756",51.85185185185232,47.99999999999945,53.57142857142756,4.841833440930733,"none, none","none, none",0,none,0,0,0,,
30,Automobile and Auto Components,M&M-EQ,2031,1703.55,2270.1,2268.85,1727,2.29302010127801,0.1010653018612076,red,"1.5, 0.5, 1.0","normal, marubozu",none,none,1749.9648237647746,"1.0, 0.75, 0.75","-29.310002864887903, -28.85335447777712, -10.346042088579331","13.888888888888657, 35.34136546184735, 44.89795918367347",13.888888888888657,35.34136546184735,44.89795918367347,-29.310002864887903,"none, none","none, none",0,none,0,0,0,,
31,Information Technology,LTIM-EQ,17818,5438.45,4644.8,4640.25,188,3.7299400959897824,0.0803823090564039,red,"1.5, 1.5, 1.5","marubozu, spn_top",none,none,233.8342325441619,"1.0, 0.75, 0.5","-5.387640752114649, 8.073544609025147, 10.86687539674698","47.546012269938124, 60.54687499999913, 80.50541516245143",47.546012269938124,60.54687499999913,80.50541516245143,-5.387640752114649,"none, none","none, none",0,none,0,0,0,,
32,Automobile and Auto Components,TATAMOTORS-EQ,3456,926.8,956.9,956.65,36323,1.2125564728944882,0.1267502715616461,red,"1.0, 0.75, 1.0","normal, normal",none,Bearish_Engulfing,40528.40163120889,"1.0, 1.5, 0.75","-24.042230700884005, -32.396279653046534, -11.489450595362678","16.161616161615463, 37.09677419354806, 41.88034188034136",16.161616161615463,37.09677419354806,41.88034188034136,-24.042230700884005,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
33,Power,ADANIGREEN-EQ,3563,1668.65,1819.85,1819.7,6423,1.3110881727360808,0.0720496880109952,green,"0.5, 0.75, 1.0","tweezer_t, normal",none,none,7304.294346605067,"1.0, 1.0, 0.75","0.8243116997312246, 1.6484875127068417, 2.748007694421544","51.327433628319376, 57.02479338842878, 61.19402985074581",51.327433628319376,57.02479338842878,61.19402985074581,0.8243116997312246,"none, none","none, none",0,none,0,0,0,,
34,Services,ADANIPORTS-EQ,15083,1258.55,1340.6,1339.4,5571,1.5212028252611425,0.1135734526848695,red,"0.75, 1.0, 1.5","normal, spn_top",none,Bearish_Engulfing,4177.355988578321,"1.5, 1.0, 0.75","-16.051963565774702, -4.475607936745759, -1.864349901189455","35.71428571428597, 44.11764705882234, 57.98319327731124",35.71428571428597,44.11764705882234,57.98319327731124,-16.051963565774702,"none, none","none, Bearish_Engulfing",0,none,0,0,0,,
35,Oil Gas & Consumable Fuels,COALINDIA-EQ,20374,440.25,460.0,459.9,40286,0.9469776650121936,0.2059094727141103,red,"0.75, 2.0, 0.75","tweezer_t, normal",none,none,91359.23467334847,"0.5, 2.0, 0.5","-6.523157208088963, -3.2608695652168973, -28.340963592762403","46.98795180722898, 50.0, 45.45454545454518",46.98795180722898,50.0,45.45454545454518,-6.523157208088963,"none, none","none, none",0,none,0,0,0,,
36,Metals & Mining,TATASTEEL-EQ,3499,141.55,166.35,166.1,382628,0.1965134866750947,0.1183103471854874,red,"2.0, 0.75, 0.75","normal, normal",none,none,108175.86269424263,"4.0, 1.0, 1.0","-39.13305237808584, -18.03426510369771, -9.014423076923418","23.80952380952355, 38.88888888888801, 56.521739130435",23.80952380952355,38.88888888888801,56.521739130435,-39.13305237808584,"none, none","none, none",0,none,0,0,0,,
37,Metals & Mining,HINDZINC-EQ,1424,315.5,564.9,564.0,6154,1.8991747452598071,0.3367331108616679,red,"1.5, 1.5, 0.5","normal, spn_top",none,none,11308.98895334924,"0.75, 1.0, 0.5","0.8865248226942292, 1.7702248185523588, 48.702736208270615","45.454545454545695, 63.88888888888895, 67.90123456790135",45.454545454545695,63.88888888888895,67.90123456790135,0.8865248226942292,"none, none","Bearish_Engulfing, none",0,none,0,0,0,,
38,Chemicals,PIDILITIND-EQ,2664,2554.2,2974.45,2974.0,267,3.417010042728702,0.1148961009659953,green,"1.0, 1.0, 0.75","hammer, normal",none,none,547.7930798389216,"0.5, 0.5, 0.5","-3.194351042366571, -6.387735547748629, -6.55682582380571","44.36450839328556, 46.3942307692308, 48.85321100917432",44.36450839328556,46.3942307692308,48.85321100917432,-3.194351042366571,"hammer, none","none, none",0,none,0,0,0,,
