time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:49:00+05:30,464.45,465.3,464.45,464.8,28850,1.1431207524261584,0.2459381997474523,green,0.75,tweezer_t,none,none,60754.69350125042,0.5,-67.77108433734891,0.25,0.0,31.33333333333312
2024-01-25T09:50:00+05:30,464.6,467.4,464.6,467.4,60127,1.4443715247123032,0.3090225769602703,green,2.0,marubozu,none,none,60640.56741011398,1.0,19.255455712451376,2.599999999999966,0.0,47.179487179487104
2024-01-25T09:51:00+05:30,467.4,467.8,466.85,467.4,67985,1.3544857929464278,0.2897915688802798,green,0.75,spn_top,none,none,61975.91879009326,1.5,59.90586221651593,0.0,0.0,55.421686746987845
2024-01-25T09:52:00+05:30,467.0,467.35,466.55,466.85,32672,1.2627611033197983,0.2704854028745417,red,0.75,spn_top,none,Bearish_Engulfing,56647.93355553085,0.75,61.0474456463537,0.0,0.5499999999999545,66.18705035971239
2024-01-25T09:53:00+05:30,466.9,467.25,466.1,466.2,36485,1.2422590845343764,0.2664648400974638,red,1.0,normal,none,none,52981.94563634342,0.75,52.55255255255232,0.0,0.6500000000000341,65.71428571428577
2024-01-25T09:54:00+05:30,466.0,466.4,465.2,465.35,27789,1.2345756146190332,0.2653004436701479,red,1.0,normal,none,none,48401.41006609916,0.75,54.79746427420245,0.0,0.8499999999999659,60.52631578947396
2024-01-25T09:55:00+05:30,465.4,466.0,464.8,465.75,51303,1.2282891392337525,0.2637228425622656,green,1.0,normal,Piercing,none,48928.97187226295,1.5,47.235641438539744,0.3999999999999772,0.0,70.92198581560305
2024-01-25T09:56:00+05:30,465.85,467.0,465.85,466.5,47332,1.232236568463979,0.2641450307532645,green,1.0,tweezer_t,none,none,48638.61335003332,1.0,48.231511254019296,0.75,0.0,70.92198581560305
2024-01-25T09:57:00+05:30,466.75,467.2,466.7,466.8,29022,1.135466283288708,0.2432447050747018,green,0.5,shooting_star,none,shooting_star,45071.95637729999,0.75,48.20051413881748,0.3000000000000113,0.0,69.17293233082738
2024-01-25T09:58:00+05:30,466.55,467.4,466.55,467.4,19428,1.0835633226907548,0.2318278396856557,green,1.0,marubozu,none,none,40409.41885415454,0.5,55.62687205819354,0.5999999999999659,0.0,70.50359712230228
