time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:35:00+05:30,2293.65,2296.75,2293.05,2296.65,1168,3.55462608844239,0.1547743926345934,green,1.5,normal,Bullish_Engulfing,none,827.193226410255,1.5,5.878126836914241,3.300000000000182,0.0,62.37864077669887
2024-01-25T09:36:00+05:30,2297.2,2297.2,2294.25,2294.25,1519,3.4446940723619224,0.1501446691669139,red,1.0,marubozu,none,dark_cloud_cover,952.976276153845,2.0,13.512040971994807,0.0,2.400000000000091,47.2727272727268
2024-01-25T09:37:00+05:30,2296.25,2297.1,2293.55,2294.35,817,3.463840604659705,0.1509726329749038,red,1.5,normal,none,none,928.253316853146,1.0,7.845359252074562,0.099999999999909,0.0,60.526315789473216
2024-01-25T09:38:00+05:30,2294.85,2294.85,2293.5,2294.85,241,3.0795059492670145,0.1341920364846074,green,0.5,spn_top,Piercing,none,803.2981683343921,0.5,3.921824955879866,0.5,0.0,58.04195804195725
2024-01-25T09:39:00+05:30,2294.5,2296.25,2294.0,2295.05,772,2.928686685763921,0.1276088401457014,green,1.0,shooting_star,none,shooting_star,797.6075922735936,1.0,2.8321823053967927,0.2000000000002728,0.0,54.19847328244401
2024-01-25T09:40:00+05:30,2293.85,2294.65,2292.55,2293.95,335,2.850743651988662,0.1242722662651174,green,0.75,spn_top,none,none,713.497120951122,0.5,3.92336363041756,0.0,1.1000000000003638,48.36363636363543
2024-01-25T09:41:00+05:30,2292.8,2293.9,2292.8,2293.0,309,2.541517533445203,0.1108380956583167,green,0.5,shooting_star,none,shooting_star,639.9521898690998,0.5,-6.323593545572692,0.0,0.949999999999818,49.81273408239633
2024-01-25T09:42:00+05:30,2294.35,2294.35,2292.05,2292.35,543,2.4976052546369347,0.108953923032562,red,1.0,marubozu,none,none,622.324518983809,1.0,-14.177590682051171,0.0,0.650000000000091,41.66666666666756
2024-01-25T09:43:00+05:30,2293.3,2294.9,2293.3,2294.9,57,2.507131571975707,0.1092479660105323,green,0.75,marubozu,Bullish_Engulfing,none,519.5382428049346,0.0,6.754106932764747,2.550000000000182,0.0,47.50000000000081
2024-01-25T09:44:00+05:30,2294.9,2294.9,2294.0,2294.35,227,2.214925831616504,0.0965382714763006,red,0.5,normal,none,dark_cloud_cover,466.3494713858556,0.5,-10.024625710986475,0.0,0.5500000000001819,54.06504065040614
