time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:35:00+05:30,134.3,134.85,134.3,134.85,223869,0.3519911207591034,0.2610241904034878,green,2.0,marubozu,Bullish_Engulfing,none,182947.9020811731,1.5,33.3704115684085,0.5999999999999943,0.0,61.538461538461306
2024-01-25T09:36:00+05:30,134.8,134.9,134.8,134.85,183711,0.3061745533483563,0.2270482412668567,green,0.5,tweezer_t,none,none,183086.64715732343,1.5,14.83129403040331,0.0,0.0,61.538461538461306
2024-01-25T09:37:00+05:30,134.8,135.0,134.8,135.0,186615,0.2868700891031985,0.2124963622986656,green,0.75,marubozu,none,none,183728.1658559919,1.5,37.03703703703704,0.1500000000000056,0.0,59.45945945945933
2024-01-25T09:38:00+05:30,135.1,135.4,135.1,135.15,194130,0.3074391638117089,0.2274799584252377,green,1.0,shooting_star,none,shooting_star,185619.4084276297,1.5,44.395116537180485,0.1500000000000056,0.0,67.56756756756778
2024-01-25T09:39:00+05:30,135.2,135.25,135.0,135.05,123602,0.2969956794823072,0.2199153494870842,red,1.0,normal,none,Bearish_Engulfing,174343.51598624248,0.75,25.91632728619198,0.0,0.0999999999999943,63.15789473684226
2024-01-25T09:40:00+05:30,135.0,135.15,134.95,134.95,92476,0.2793601013946181,0.2070100788400282,red,0.75,tweezer_t,none,none,159458.51307965294,0.75,51.871063356797976,0.0,0.1000000000000227,56.75675675675668
2024-01-25T09:41:00+05:30,135.0,135.0,134.8,134.9,65327,0.26493099205014,0.1963906538548109,red,1.0,tweezer_b,none,none,142343.69251971605,0.5,40.77094143810314,0.0,0.0499999999999829,72.41379310344821
2024-01-25T09:42:00+05:30,134.7,134.8,134.7,134.8,67712,0.2531253571319358,0.1877784548456496,green,0.5,marubozu,none,none,128774.29387976768,0.75,29.673590504451457,0.0,0.0999999999999943,65.51724137931075
2024-01-25T09:43:00+05:30,134.8,134.8,134.6,134.6,99343,0.2434662012897687,0.1808812788185503,red,1.0,marubozu,none,Bearish_Engulfing,123423.14953799172,1.0,26.002971768201657,0.0,0.200000000000017,56.24999999999956
2024-01-25T09:44:00+05:30,134.65,134.7,134.65,134.7,42536,0.2173814374189006,0.1613819134512996,green,0.25,marubozu,none,none,108716.39507653868,0.5,-11.13585746102492,0.0999999999999943,0.0,64.5161290322576
