time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:42:00+05:30,3810.65,3811.55,3807.55,3808.75,4844,4.763674903655191,0.125071871444836,red,1.0,normal,none,Bearish_Engulfing,7390.641661968759,0.75,-36.75746636035444,0.0,1.849999999999909,22.43589743589628
2024-01-25T09:43:00+05:30,3808.75,3811.55,3808.0,3810.0,7511,4.54300673935428,0.119239022030296,green,1.0,normal,Piercing,none,7412.524996156258,1.5,-34.3832020997373,1.25,0.0,22.929936305731648
2024-01-25T09:44:00+05:30,3810.8,3812.85,3807.55,3807.55,7355,4.680641877653453,0.122930542675827,red,1.5,normal,none,Bearish_Engulfing,7402.065905946029,1.0,-45.69867762734471,0.0,2.449999999999818,19.688109161792937
2024-01-25T09:45:00+05:30,3806.5,3807.9,3804.9,3805.95,8006,4.375070627171007,0.1149534446635138,red,0.75,spn_top,none,none,7511.872104864932,1.5,-41.90806500348211,0.0,1.6000000000003638,12.598425196849858
2024-01-25T09:46:00+05:30,3805.6,3811.1,3804.7,3811.1,9710,4.743239604049022,0.1244585448833413,green,1.5,marubozu,Bullish_Engulfing,none,7911.531722162217,1.5,-15.218703261526022,5.150000000000091,0.0,30.36363636363604
2024-01-25T09:47:00+05:30,3810.95,3813.75,3805.75,3806.25,7359,5.335377857858291,0.140174130912533,red,1.5,tweezer_t,none,dark_cloud_cover,7811.071409041814,1.0,-28.505747126436543,0.0,4.849999999999909,30.530164533820614
2024-01-25T09:48:00+05:30,3806.25,3810.45,3806.25,3809.3,2962,5.128945520065842,0.1346427301621253,green,1.0,normal,Piercing,none,6929.422061943303,0.5,-5.119050744230746,3.050000000000182,0.0,37.086092715232354
2024-01-25T09:49:00+05:30,3809.25,3810.4,3808.0,3810.4,3857,4.632773607326614,0.1215823432533753,green,0.75,tweezer_b,none,none,6370.799868862702,0.75,4.067814402687859,1.099999999999909,0.0,48.33005893909646
2024-01-25T09:50:00+05:30,3809.1,3810.3,3806.05,3806.05,7668,4.581360224176304,0.120370468705779,red,1.0,normal,none,Bearish_Engulfing,6606.654438160393,1.5,-11.954651147514422,0.0,4.349999999999909,44.89051094890563
2024-01-25T09:51:00+05:30,3806.65,3807.55,3805.0,3806.35,2784,4.212022001598828,0.1106577692960139,red,0.75,spn_top,none,none,5911.6263584948665,0.5,-6.3052530639591495,0.2999999999997271,0.0,41.81117533718683
