time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:45:00+05:30,8156.95,8156.95,8145.3,8145.3,21,8.157645038874783,0.1001515602724857,red,1.5,marubozu,none,none,30.958421038282275,0.75,-21.73032300836043,0.0,5.099999999999454,42.42187500000004
2024-01-25T09:46:00+05:30,0.0,0.0,0.0,0.0,0,1487.638073213625,0.0,gap,0.0,marubozu,none,none,25.329617213140043,0.0,0.0,0.0,8145.3,0.2334995671417902
2024-01-25T09:47:00+05:30,8143.6,8143.6,8143.6,8143.6,10,2697.8129689929656,33.128014256507754,green,0.0,marubozu,none,none,22.542414083478217,0.5,-22.226042536469684,0.0,0.0,0.2335437056007761
2024-01-25T09:48:00+05:30,8148.35,8148.35,8143.6,8145.55,19,2208.16515644879,27.10885276560564,red,0.0,tweezer_b,none,none,21.898338795573085,1.0,17.24868179558186,1.949999999999818,0.0,0.2542233385559804
2024-01-25T09:49:00+05:30,8142.3,8148.35,8141.3,8148.35,36,1807.9624007308284,22.188079804265016,green,0.0,marubozu,none,none,24.46227719637798,1.5,10.799732461173344,2.800000000000182,0.0,0.2893302585621526
2024-01-25T09:50:00+05:30,8153.3,8153.3,8153.3,8153.3,4,1480.1419642343142,18.153900435827385,green,0.0,marubozu,none,none,20.74186316067289,0.25,14.840616682815996,4.949999999999818,0.0,0.2515007434875905
2024-01-25T09:51:00+05:30,8153.1,8153.1,8148.35,8148.35,10,1211.9252434644388,14.873259536770496,red,0.0,marubozu,none,none,18.788797131459635,0.75,-0.1840863487695499,0.0,4.949999999999818,0.2312138728323655
2024-01-25T09:52:00+05:30,8152.7,8152.7,8141.25,8141.25,39,993.6570173799954,12.205214400491268,red,0.0,marubozu,none,none,22.463561289376067,2.0,-8.96668202057446,0.0,7.100000000000364,0.1419125158275207
2024-01-25T09:53:00+05:30,8141.2,8141.2,8141.2,8141.2,10,813.0011960381781,9.986257505505064,green,0.0,marubozu,none,none,20.197459236762235,0.5,-11.300545374146097,0.0,0.0500000000001819,0.1413008239489515
2024-01-25T09:54:00+05:30,8141.2,8141.2,8141.2,8141.2,12,665.1827967585094,8.17057432268596,green,0.0,marubozu,none,none,18.707012102805464,0.75,-5.03611261239174,0.0,0.0,0.1186950882259344
