time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:52:00+05:30,1010.1,1010.8,1008.05,1008.5,3587,2.06035373656504,0.2042988335711492,red,1.5,normal,none,none,2969.356002281499,1.5,-20.3272186415464,0.0,1.7000000000000457,32.77310924369735
2024-01-25T09:53:00+05:30,1008.5,1008.5,1005.6,1006.0,3368,2.2130166935532105,0.2199817786832217,red,1.5,marubozu,none,none,3041.8367291394084,1.5,-52.1868787276342,0.0,2.5,31.5789473684211
2024-01-25T09:54:00+05:30,1006.0,1006.75,1005.65,1006.75,2728,2.0106500219980856,0.19971691303681,green,0.75,normal,Piercing,none,2984.775505659516,1.0,-34.26868636702305,0.75,0.0,31.854838709677217
2024-01-25T09:55:00+05:30,1006.1,1008.0,1006.1,1006.85,2265,1.990531836180248,0.1976989458390274,green,1.0,tweezer_t,none,none,2853.90723190324,1.0,-61.08159110095821,0.1000000000000227,0.0,35.37117903930112
2024-01-25T09:56:00+05:30,1007.1,1008.0,1006.5,1007.9,973,1.901344229602021,0.1886441342992381,green,1.0,tweezer_b,none,none,2511.9240988299234,0.5,-44.151205476734255,1.0499999999999543,0.0,23.711340206185263
2024-01-25T09:57:00+05:30,1008.0,1008.0,1006.0,1006.7,3364,1.9192816424016537,0.1906508038543412,red,1.5,normal,none,Bearish_Engulfing,2666.8469899517554,1.5,-49.17055726631501,0.0,1.1999999999999318,22.43902439024371
2024-01-25T09:58:00+05:30,1006.2,1008.5,1006.2,1008.05,2229,1.988503161964981,0.1972623542448272,green,1.5,normal,Bullish_Engulfing,none,2587.238446324164,1.0,-34.224492832697244,1.349999999999909,0.0,33.48623853210961
2024-01-25T09:59:00+05:30,1008.05,1008.4,1007.05,1007.85,1684,1.872411677971352,0.1857827730288586,red,0.75,spn_top,none,dark_cloud_cover,2423.013274265225,0.75,-40.18455127251034,0.0,0.1999999999999318,33.33333333333299
2024-01-25T10:00:00+05:30,1007.25,1008.05,1006.9,1006.9,1990,1.7410641001583749,0.1729133081893311,red,0.75,tweezer_t,none,none,2344.283588035184,1.0,-32.77386036349258,0.0,0.9500000000000456,28.26086956521696
2024-01-25T10:01:00+05:30,1006.5,1006.65,1005.6,1005.8,2122,1.6608706274022984,0.1651293127264166,red,0.75,normal,none,none,2303.868390210605,1.0,-26.8443030423548,0.0,1.1000000000000227,29.816513761467224
