time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:32:00+05:30,453.65,454.05,453.65,454.05,3064,0.8626266206577354,0.1899849401294428,green,0.5,marubozu,Bullish_Engulfing,none,5698.832540219782,0.75,-25.327607091729483,0.1999999999999886,0.0,19.17808219178063
2024-01-25T09:33:00+05:30,454.0,454.3,453.75,454.2,2852,0.8057854169017856,0.177407621510741,green,0.75,normal,none,none,5181.226623816185,0.75,-14.310876265962882,0.1499999999999772,0.0,31.481481481481016
2024-01-25T09:34:00+05:30,454.2,454.2,453.05,453.3,4358,0.8683698865560023,0.1915662666128397,red,1.5,normal,none,Bearish_Engulfing,5031.549055849606,1.0,-38.6057798367527,0.0,0.8999999999999773,26.15384615384556
2024-01-25T09:35:00+05:30,453.65,454.0,453.45,453.85,2226,0.8377571799094544,0.1845890007512293,green,0.75,normal,Piercing,none,4521.449227513313,0.5,-14.321912526164532,0.5500000000000114,0.0,33.33333333333333
2024-01-25T09:36:00+05:30,453.75,454.2,453.75,453.9,2423,0.7672558744713698,0.1690363239637298,green,0.75,tweezer_t,none,none,4139.913004329074,0.75,-17.62502753910578,0.0499999999999545,0.0,40.32258064516064
2024-01-25T09:37:00+05:30,453.9,453.9,453.55,453.6,2820,0.6913911700220237,0.152423097447536,red,0.75,marubozu,none,Bearish_Engulfing,3899.928821723788,0.75,-26.455026455026204,0.0,0.2999999999999545,32.81249999999986
2024-01-25T09:38:00+05:30,453.65,454.2,453.65,454.2,3173,0.6747745936543768,0.1485633187261948,green,1.0,marubozu,Bullish_Engulfing,none,3767.759945046736,1.0,4.403346543372713,0.5999999999999659,0.0,41.891891891891184
2024-01-25T09:39:00+05:30,454.15,454.15,453.95,454.1,1757,0.597542849353581,0.1315883834735919,red,0.5,hammer,hammer,dark_cloud_cover,3402.167227765511,0.75,2.2021581149531544,0.0,0.0999999999999659,51.66666666666716
2024-01-25T09:40:00+05:30,454.15,454.6,453.95,454.4,4469,0.6070805131074816,0.1336004650324563,green,1.5,normal,Bullish_Engulfing,none,3596.136822717237,1.5,12.10387323943562,0.2999999999999545,0.0,56.06060606060621
2024-01-25T09:41:00+05:30,454.55,454.6,454.1,454.6,5351,0.5876113289061213,0.1292589812815928,green,1.0,hammer,hammer,none,3915.202854950466,1.5,12.098548174219344,0.2000000000000454,0.0,61.19402985074696
