time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:48:00+05:30,134.7,134.75,134.65,134.65,137482,0.210307929928808,0.1561885851680713,red,0.5,tweezer_t,none,none,161868.59180975636,1.0,-33.41997772001401,0.0,0.0499999999999829,15.000000000000568
2024-01-25T09:49:00+05:30,134.65,134.7,134.6,134.6,78822,0.1902519426690237,0.1413461684019492,red,0.75,tweezer_t,none,none,146769.21148070975,0.75,-22.288261515602628,0.0,0.0500000000000113,18.75000000000044
2024-01-25T09:50:00+05:30,134.6,134.65,134.6,134.65,71770,0.164751589456476,0.122355432199388,green,0.5,marubozu,none,none,133132.9912114898,0.75,-18.56665428889714,0.0500000000000113,0.0,30.769230769231783
2024-01-25T09:51:00+05:30,134.65,134.95,134.65,134.9,110848,0.1893422095552954,0.140357457046179,green,2.0,normal,none,none,129081.17462758256,1.0,11.119347664937411,0.25,0.0,50.000000000000014
2024-01-25T09:52:00+05:30,134.9,134.95,134.65,134.75,110162,0.2094618078179658,0.155444755338008,red,1.5,normal,none,dark_cloud_cover,125641.32469529482,1.0,-7.421150278292713,0.0,0.1500000000000056,50.000000000000014
2024-01-25T09:53:00+05:30,134.75,134.75,134.55,134.55,102243,0.2077414791237881,0.154397234577323,red,1.0,marubozu,none,none,121387.08384160484,1.0,-26.01263470828646,0.0,0.1999999999999886,35.000000000001286
2024-01-25T09:54:00+05:30,134.6,134.6,134.45,134.5,166826,0.1972430283740094,0.1466490917278881,red,1.0,normal,none,none,129648.70496131304,1.5,-26.02230483271333,0.0,0.0500000000000113,30.00000000000029
2024-01-25T09:55:00+05:30,134.45,134.85,134.45,134.7,110695,0.2341079323060087,0.1737995043103257,green,2.0,normal,Bullish_Engulfing,none,126202.57678652884,1.0,-11.13585746102492,0.1999999999999886,0.0,43.47826086956502
2024-01-25T09:56:00+05:30,134.75,134.8,134.7,134.7,84867,0.2097246718867385,0.1556976034793901,red,0.5,tweezer_t,none,dark_cloud_cover,118687.01737079633,0.75,0.0,0.0,0.0,43.47826086956501
2024-01-25T09:57:00+05:30,134.7,134.85,134.7,134.75,91504,0.1988656406346052,0.1475811804338443,green,1.0,tweezer_t,none,none,113744.65057610608,1.0,7.421150278292713,0.0500000000000113,0.0,52.380952380952905
