0
2885
11536
1333
4963
1394
1594
1660
3045
10604
1922
317
9480
11483
7229
236
5900
10999
3351
3506
19913
11532
17963
16675
3787
25
2475
11630
11723
14977
2031
17818
3456
3563
15083
20374
3499
1424
2664
3150
21808
1624
16669
1232
13538
467
547
3063
10099
772
6066
3103
10217
2303
1363
18921
14732
4668
5258
910
881
