time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:42:00+05:30,388.95,389.15,388.05,388.2,45256,0.796102774985992,0.205075418595052,red,1.5,normal,none,Bearish_Engulfing,52906.91810890781,1.0,-5.151983513652464,0.0,0.9000000000000341,56.07476635513995
2024-01-25T09:43:00+05:30,388.25,388.9,388.1,388.8,18347,0.796811361352167,0.2049411937634174,green,1.5,normal,Piercing,none,46623.29663456094,0.5,21.86213991769606,0.6000000000000227,0.0,53.92156862745125
2024-01-25T09:44:00+05:30,388.8,388.8,387.65,387.85,62426,0.861027477469961,0.2220001231068611,red,1.5,normal,none,Bearish_Engulfing,49496.51542827713,1.5,-11.602423617377555,0.0,0.9499999999999886,49.10714285714317
2024-01-25T09:45:00+05:30,387.95,388.55,387.8,388.4,54532,0.8408406633845136,0.2164883273389581,green,1.0,normal,Piercing,none,50412.05807768129,1.5,-2.574665293512429,0.5499999999999545,0.0,50.86206896551695
2024-01-25T09:46:00+05:30,388.15,388.55,388.05,388.4,10569,0.7788696336782384,0.2005328614001643,green,0.75,normal,none,none,43167.86569992106,0.25,-25.74665293511844,0.0,0.0,49.10714285714266
2024-01-25T09:47:00+05:30,388.45,388.7,388.3,388.3,15798,0.7099842457367364,0.1828442559198393,red,0.75,tweezer_t,none,dark_cloud_cover,38191.52648175359,0.5,-36.05459696111196,0.0,0.0999999999999659,38.54166666666705
2024-01-25T09:48:00+05:30,388.5,388.6,388.5,388.5,12004,0.6354416556027863,0.1635628457150029,green,0.25,spn_top,none,none,33430.158030525665,0.5,-12.87001287001287,0.1999999999999886,0.0,37.23404255319158
2024-01-25T09:49:00+05:30,388.6,388.75,388.1,388.4,24852,0.6380886273113665,0.1642864642923188,red,1.5,normal,none,Bearish_Engulfing,31870.492934066453,1.0,-7.723995880535824,0.0,0.1000000000000227,42.682926829268055
2024-01-25T09:50:00+05:30,388.5,388.65,388.2,388.65,26284,0.6038906950729341,0.1553816274470434,green,0.75,tweezer_b,Bullish_Engulfing,none,30854.76694605437,1.0,-11.578541103822088,0.25,0.0,49.38271604938258
2024-01-25T09:51:00+05:30,388.5,388.65,388.3,388.4,17210,0.5577287505142127,0.1435964857142669,red,0.75,normal,none,Bearish_Engulfing,28373.90022858994,0.75,5.149330587023394,0.0,0.25,41.02564102564039
