time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:42:00+05:30,917.0,917.0,916.0,917.0,6936,1.6088571942236405,0.1754478946808768,green,0.75,spn_top,none,none,10769.288816849576,0.75,37.6226826608511,0.25,0.0,70.43010752688208
2024-01-25T09:43:00+05:30,917.15,917.75,916.6,917.75,10916,1.5254286134557018,0.1662139595157397,green,1.0,tweezer_b,none,none,10795.96357742238,1.5,68.64614546445061,0.75,0.0,71.64948453608312
2024-01-25T09:44:00+05:30,917.75,918.0,917.1,917.35,9889,1.4117143201001154,0.1538904801984101,red,0.75,normal,none,dark_cloud_cover,10631.06110880013,1.0,57.775113097509866,0.0,0.3999999999999772,86.87500000000038
2024-01-25T09:45:00+05:30,917.3,917.45,915.9,916.35,14530,1.4368571709910158,0.1568022230578944,red,1.5,normal,none,none,11339.959089018288,1.5,45.28837234681047,0.0,1.0,75.59523809523857
2024-01-25T09:46:00+05:30,917.3,918.4,917.0,918.4,10640,1.5483376853562774,0.1685907758445424,green,1.0,normal,Bullish_Engulfing,none,11212.693800105872,1.0,47.90940766550498,2.0499999999999545,0.0,80.09708737864092
2024-01-25T09:47:00+05:30,918.1,921.35,918.1,921.0,41951,1.8577308334733176,0.2017080166637695,green,2.0,marubozu,none,none,16801.476745541167,3.0,51.0314875135727,2.6000000000000227,0.0,81.53153153153178
2024-01-25T09:48:00+05:30,920.55,923.8,920.5,922.7,26919,2.119961591023616,0.2297563228593925,green,2.0,normal,none,none,18641.026428170047,1.5,70.98731982226148,1.7000000000000457,0.0,80.47619047619091
2024-01-25T09:49:00+05:30,923.0,923.6,921.15,921.7,14379,2.179968574473876,0.2365160653655067,red,1.5,normal,none,dark_cloud_cover,17866.11253213913,1.0,65.63957903873352,0.0,1.0,74.44933920704871
2024-01-25T09:50:00+05:30,921.7,922.0,920.8,921.7,8615,2.001792470024089,0.2171848182732004,green,0.75,spn_top,Piercing,none,16184.092071750198,0.75,53.70511012260003,0.0,0.0,77.8801843317975
2024-01-25T09:51:00+05:30,920.85,921.0,920.35,921.0,7388,1.883284748201532,0.204482600239037,green,0.5,hammer,hammer,none,14584.802604159251,0.75,43.43105320304018,0.0,0.7000000000000455,70.33492822966498
