time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:18:00+05:30,1495.8,1496.85,1494.65,1496.55,23074,3.274999999999932,0.2182678529774355,green,0.75,normal,none,none,43695.4,0.75,0.0,1.0499999999999543,0.0,50.0
2024-01-25T09:19:00+05:30,1496.55,1497.55,1496.4,1497.4,6003,3.274999999999932,0.2182678529774355,green,0.5,normal,none,none,43695.4,0.25,0.0,0.8500000000001364,0.0,50.0
2024-01-25T09:20:00+05:30,1497.5,1500.1,1497.5,1500.1,27598,3.274999999999932,0.2182678529774355,green,1.0,marubozu,none,none,43695.4,0.75,0.0,2.699999999999818,0.0,50.0
2024-01-25T09:21:00+05:30,1500.3,1501.85,1500.0,1501.6,39247,3.274999999999932,0.2182678529774355,green,0.75,normal,none,none,43695.4,1.0,0.0,1.5,0.0,50.0
2024-01-25T09:22:00+05:30,1501.6,1503.55,1501.35,1501.35,31480,3.274999999999932,0.2182678529774355,red,0.75,shooting_star,none,shooting_star,43695.4,0.75,0.0,0.0,0.25,50.0
2024-01-25T09:23:00+05:30,1501.45,1502.05,1500.05,1500.7,47122,3.274999999999932,0.2182678529774355,red,0.75,normal,none,none,43695.4,1.5,0.0,0.0,0.6499999999998636,50.0
2024-01-25T09:24:00+05:30,1500.55,1500.75,1499.95,1500.45,41592,3.274999999999932,0.2182678529774355,red,0.25,spn_top,none,none,43695.4,1.0,27.658369155920496,0.0,0.25,67.2199170124489
2024-01-25T09:25:00+05:30,1500.05,1500.9,1500.0,1500.3,22549,2.843181818181779,0.1895075530348449,green,0.5,tweezer_t,Piercing,none,39850.6,0.75,45.32426847963711,0.0,0.1500000000000909,66.39344262295106
2024-01-25T09:26:00+05:30,1500.0,1501.65,1500.0,1501.35,12485,2.626239669421472,0.1749252119373545,green,0.75,normal,none,none,34875.03636363636,0.5,38.96493156159397,1.0499999999999543,0.0,87.55980861244042
2024-01-25T09:27:00+05:30,1501.25,1510.25,1501.2,1510.25,34886,3.794196093163015,0.2512296701316348,green,3.0,marubozu,none,none,34877.02975206611,1.5,90.71345803674916,8.900000000000091,0.0,92.50720461095123
