time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:45:00+05:30,1393.35,1393.35,1392.35,1392.35,2667,1.777833221790491,0.1276857989579122,red,0.75,marubozu,none,none,1704.5021717440166,2.0,-25.13735770460013,0.0,1.300000000000182,40.669856459330376
2024-01-25T09:46:00+05:30,1392.3,1392.8,1392.05,1392.05,3438,1.59095445419222,0.1142885998485844,red,0.5,tweezer_t,none,none,2019.6835950632865,2.0,-29.0937825509138,0.0,0.2999999999999545,29.34782608695789
2024-01-25T09:47:00+05:30,1392.05,1392.05,1390.05,1390.05,6656,1.6653263716118163,0.119803343161168,red,1.5,marubozu,none,none,2862.650214142689,3.0,-48.559404337973454,0.0,2.0,22.37442922374576
2024-01-25T09:48:00+05:30,1390.05,1390.1,1389.0,1389.0,3320,1.5625397585914695,0.112493863109537,red,0.75,marubozu,none,none,2945.8047206622,1.5,-45.71634269258394,0.0,1.0499999999999543,15.486725663718264
2024-01-25T09:49:00+05:30,1389.3,1389.3,1388.0,1388.0,3610,1.514805257029376,0.109135825434393,red,1.0,marubozu,none,none,3066.567498723618,1.5,-59.43804034582133,0.0,1.0,16.129032258066072
2024-01-25T09:50:00+05:30,1387.8,1388.8,1387.55,1387.55,4317,1.4666588466603985,0.1057013330446037,red,1.0,shooting_star,none,shooting_star,3293.918862592051,1.5,-61.97974847753333,0.0,0.4500000000000455,8.173076923077986
2024-01-25T09:51:00+05:30,1387.0,1387.65,1386.0,1386.0,7014,1.4999936018130695,0.1082246465954595,red,1.5,normal,none,none,3970.297251211678,2.0,-63.85281385281319,0.0,1.5499999999999543,7.172995780591648
2024-01-25T09:52:00+05:30,1385.85,1386.95,1385.1,1386.65,4464,1.5636311287561726,0.1127632155739496,green,1.5,normal,Piercing,none,4060.061387355009,1.5,-65.26520751451307,0.650000000000091,0.0,13.392857142858846
2024-01-25T09:53:00+05:30,1386.0,1386.25,1385.5,1385.5,3041,1.4884254689823395,0.1074287599409844,red,0.75,normal,none,Bearish_Engulfing,3874.777498745008,1.0,-58.82352941176536,0.0,1.150000000000091,5.652173913044157
2024-01-25T09:54:00+05:30,1385.85,1385.85,1383.85,1383.85,7094,1.5814390200764596,0.1142782107942667,red,1.5,marubozu,none,none,4460.09068079137,2.0,-61.42284207103371,0.0,1.650000000000091,5.855855855856484
