time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:17:00+05:30,5065.35,5071.7,5063.7,5066.5,1009,14.110000000000037,0.2811316995417421,green,0.75,shooting_star,none,shooting_star,608.0,2.0,0.0,9.850000000000364,0.0,50.0
2024-01-25T09:18:00+05:30,5072.8,5072.8,5051.9,5051.9,413,14.110000000000037,0.2811316995417421,red,1.5,marubozu,none,none,608.0,0.75,0.0,0.0,14.600000000000364,50.0
2024-01-25T09:19:00+05:30,5051.85,5055.05,5045.0,5045.0,168,14.110000000000037,0.2811316995417421,red,0.75,normal,none,none,608.0,0.5,0.0,0.0,6.899999999999636,50.0
2024-01-25T09:20:00+05:30,5043.45,5045.5,5034.0,5038.55,626,14.110000000000037,0.2811316995417421,red,1.0,normal,none,none,608.0,1.5,0.0,0.0,6.449999999999818,50.0
2024-01-25T09:21:00+05:30,5028.05,5036.3,5024.65,5024.65,929,14.110000000000037,0.2811316995417421,red,1.0,tweezer_t,none,none,608.0,2.0,0.0,0.0,13.900000000000546,50.0
2024-01-25T09:22:00+05:30,5022.0,5038.4,5022.0,5026.9,898,14.110000000000037,0.2811316995417421,green,1.5,tweezer_t,Piercing,none,608.0,1.5,0.0,2.25,0.0,50.0
2024-01-25T09:23:00+05:30,5026.85,5031.1,5017.05,5017.05,339,14.110000000000037,0.2811316995417421,red,1.0,normal,none,Bearish_Engulfing,608.0,0.75,0.0,0.0,9.849999999999454,50.0
2024-01-25T09:24:00+05:30,5021.9,5024.7,5019.0,5019.0,150,14.110000000000037,0.2811316995417421,red,0.5,tweezer_t,none,none,608.0,0.25,-65.65052799362387,1.949999999999818,0.0,26.614620298083818
2024-01-25T09:25:00+05:30,5018.75,5018.75,5011.55,5015.85,456,12.899090909090908,0.2571666000596291,red,0.75,tweezer_b,none,none,580.3636363636364,1.0,-81.34214539908345,0.0,3.149999999999636,25.47554347826106
2024-01-25T09:26:00+05:30,5015.85,5017.0,5007.25,5015.9,456,12.326528925619836,0.2457490963858895,green,1.0,spn_top,Piercing,none,557.7520661157025,1.0,-100.8792041308646,0.0499999999992724,0.0,20.449601160260592
