time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:54:00+05:30,171.5,171.5,171.25,171.35,21633,0.2508973511063379,0.1464238990991175,red,1.0,normal,none,none,26729.93257879129,1.0,-17.50802451123498,0.0,0.1500000000000056,34.61538461538419
2024-01-25T09:55:00+05:30,171.1,171.35,171.1,171.3,41162,0.250734196359731,0.1463713930879924,green,1.0,normal,none,none,29353.94483719288,1.5,-32.10741389375265,0.0,0.0499999999999829,35.99999999999991
2024-01-25T09:56:00+05:30,171.3,171.4,171.25,171.35,33705,0.23241888793069,0.1356398528921447,green,0.75,normal,none,none,30145.045775885083,1.5,-32.09804493726357,0.0499999999999829,0.0,27.27272727272656
2024-01-25T09:57:00+05:30,171.4,171.45,171.4,171.45,11666,0.2083427264887453,0.1215180673600147,green,0.25,marubozu,none,none,26785.219271178703,0.5,-20.414114902305204,0.0999999999999943,0.0,30.43478260869404
2024-01-25T09:58:00+05:30,171.45,171.55,171.45,171.5,39799,0.1886440489453412,0.1099965299972835,green,0.75,tweezer_t,none,none,29151.361221873485,1.5,-8.746355685131528,0.0500000000000113,0.0,36.36363636363542
2024-01-25T09:59:00+05:30,171.5,171.55,171.15,171.15,50917,0.2270724036825529,0.1326744982077434,red,2.0,marubozu,none,Bearish_Engulfing,33108.75009062376,2.0,-32.13555360794525,0.0,0.3499999999999943,30.769230769230088
2024-01-25T10:00:00+05:30,171.15,171.3,171.1,171.1,19743,0.2221501484675463,0.1298364397823181,red,1.0,tweezer_t,none,none,30678.61371051035,0.75,-43.834015195791935,0.0,0.0500000000000113,26.923076923076835
2024-01-25T10:01:00+05:30,171.1,171.15,171.0,171.1,50175,0.2090319396552661,0.1221694562567306,green,0.75,spn_top,Piercing,none,34223.411217690285,1.5,-32.14494447691475,0.0,0.0,17.39130434782544
2024-01-25T10:02:00+05:30,171.1,171.15,171.1,171.1,22986,0.1801170415361288,0.1052700418095434,green,0.5,spn_top,none,none,32180.2455417466,0.75,-23.37814143775603,0.0,0.0,21.05263157894641
2024-01-25T10:03:00+05:30,171.1,171.25,171.1,171.15,30834,0.1746412158022882,0.1020398573194789,green,1.0,tweezer_t,none,none,31935.4736250654,1.0,-11.685655857434334,0.0500000000000113,0.0,29.411764705882547
