time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:52:00+05:30,2944.0,2944.9,2938.0,2939.95,5638,3.695757982106376,0.1257081917075588,red,2.0,normal,none,Bearish_Engulfing,3718.600249931261,2.0,-26.87120529260733,0.0,4.200000000000273,31.77083333333316
2024-01-25T09:53:00+05:30,2938.25,2939.0,2932.8,2933.6,5285,4.3238019853596965,0.1473889414153155,red,1.5,normal,none,none,4003.400204489213,1.5,-42.09844559585461,0.0,6.349999999999909,21.09533468559795
2024-01-25T09:54:00+05:30,2934.0,2936.0,2933.0,2935.0,1514,4.083110715294297,0.1391179119350697,green,0.75,normal,Piercing,none,3550.7819854911745,0.5,-31.85689948892644,1.400000000000091,0.0,27.329192546583887
2024-01-25T09:55:00+05:30,2935.0,2939.3,2935.0,2936.35,1270,4.122545130695367,0.1403969257988784,green,1.5,tweezer_t,none,none,3136.0943517655064,0.5,-19.41185485381604,1.349999999999909,0.0,33.26359832635958
2024-01-25T09:56:00+05:30,2938.25,2938.25,2935.75,2936.15,1578,3.827536925114391,0.1303590390516285,red,0.75,normal,none,none,2852.804469626323,0.75,-26.56540026905889,0.0,0.1999999999998181,36.46788990825651
2024-01-25T09:57:00+05:30,2936.15,2938.3,2936.0,2936.7,1523,3.5498029387299894,0.1208772751295668,green,0.75,shooting_star,Piercing,shooting_star,2611.0218387851737,0.75,-18.047468246672054,0.5499999999997272,0.0,32.27383863080669
2024-01-25T09:58:00+05:30,2936.0,2937.75,2935.1,2936.05,2686,3.3862024044154624,0.1153319052609956,green,1.0,spn_top,none,none,2624.654231733324,1.5,-23.1603685223335,0.0,0.6499999999996362,34.464751958224724
2024-01-25T09:59:00+05:30,2938.55,2938.55,2934.3,2936.15,5872,3.54325651270356,0.1206769583537475,red,1.5,tweezer_b,none,none,3215.080735054538,2.0,-18.90230403759933,0.099999999999909,0.0,31.79347826086969
2024-01-25T10:00:00+05:30,2934.55,2936.95,2933.05,2934.75,3012,3.60811896493921,0.1229446789313982,green,1.5,spn_top,none,none,3178.1569650446218,1.0,-32.029985518357925,0.0,1.400000000000091,31.3672922252012
2024-01-25T10:01:00+05:30,2934.2,2935.8,2933.0,2934.4,1911,3.461188244041205,0.1179521620788306,green,1.0,spn_top,none,none,2947.764789581963,0.75,-18.913576881133203,0.0,0.349999999999909,20.543806646524384
