time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:24:00+05:30,264.1,264.1,263.4,263.4,16208,0.8500000000000056,0.3227031131359171,red,1.0,marubozu,none,none,41603.4,0.5,22.77904328018094,0.0,0.8000000000000114,56.81818181818138
2024-01-25T09:25:00+05:30,263.55,263.75,263.25,263.3,25059,0.786363636363641,0.2986569070883559,red,0.75,tweezer_t,none,none,38595.32727272727,0.75,49.373338397265904,0.0,0.0999999999999659,55.55555555555556
2024-01-25T09:26:00+05:30,263.5,263.95,263.5,263.8,19119,0.761570247933884,0.2886922850393797,green,0.75,normal,Bullish_Engulfing,none,35054.17685950413,0.75,45.48900682335059,0.5,0.0,71.42857142857163
2024-01-25T09:27:00+05:30,263.7,264.1,263.7,264.0,32001,0.6958302028550022,0.2635720465359857,green,0.75,normal,none,none,34499.05379413974,1.0,24.62121212121126,0.1999999999999886,0.0,68.42105263157886
2024-01-25T09:28:00+05:30,264.0,264.05,263.85,263.9,9427,0.6056792568813634,0.2295108968857004,red,0.5,normal,none,dark_cloud_cover,29940.49855884161,0.5,5.683971201211719,0.0,0.1000000000000227,58.73015873015807
2024-01-25T09:29:00+05:30,263.85,263.9,263.8,263.8,3108,0.5137375738120183,0.1947451000045558,red,0.25,tweezer_t,none,none,25061.862457234045,0.0,-1.8953752843067235,0.0,0.0999999999999659,50.87719298245634
2024-01-25T09:30:00+05:30,263.9,264.15,263.7,263.9,18916,0.5021489240280129,0.1902800015263406,green,1.0,spn_top,Bullish_Engulfing,none,23944.43291955513,1.0,-1.8946570670712912,0.0999999999999659,0.0,50.87719298245537
2024-01-25T09:31:00+05:30,263.65,264.05,263.45,263.45,29051,0.5199400287501965,0.1973581433859163,red,1.5,tweezer_t,none,Bearish_Engulfing,24872.8996614542,1.5,-39.85576010628246,0.0,0.4499999999999886,42.18749999999984
2024-01-25T09:32:00+05:30,263.45,263.45,263.0,263.0,10946,0.5072236598865224,0.1928607071811872,red,1.0,marubozu,none,none,22340.736086644345,0.5,-45.62737642585508,0.0,0.4499999999999886,25.80645161290252
2024-01-25T09:33:00+05:30,263.0,263.4,263.0,263.3,17075,0.4877284489980596,0.1852367827565741,green,1.0,normal,Piercing,none,21383.32952543628,1.0,-3.797949107480664,0.3000000000000113,0.0,35.48387096774188
