time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:19:00+05:30,9998.5,9998.5,9984.9,9992.3,677,15.814999999999964,0.1581247000479919,red,1.0,tweezer_b,none,dark_cloud_cover,1114.8,0.75,0.0,0.0,4.0,50.0
2024-01-25T09:20:00+05:30,9992.0,10004.3,9990.6,9990.6,745,15.814999999999964,0.1581247000479919,red,1.0,shooting_star,none,shooting_star,1114.8,0.75,0.0,0.0,1.6999999999989086,50.0
2024-01-25T09:21:00+05:30,9996.95,10004.95,9994.1,9997.3,689,15.814999999999964,0.1581247000479919,green,0.75,spn_top,Bullish_Engulfing,none,1114.8,0.75,0.0,6.699999999998909,0.0,50.0
2024-01-25T09:22:00+05:30,9997.35,10009.85,9997.35,10009.85,844,15.814999999999964,0.1581247000479919,green,1.0,marubozu,none,none,1114.8,1.0,0.0,12.550000000001091,0.0,50.0
2024-01-25T09:23:00+05:30,10010.0,10013.7,10000.55,10000.55,1733,15.814999999999964,0.1581247000479919,red,1.0,normal,none,dark_cloud_cover,1114.8,2.0,0.0,0.0,9.300000000001091,50.0
2024-01-25T09:24:00+05:30,10008.4,10010.0,9993.0,10001.6,1126,15.814999999999964,0.1581247000479919,red,1.5,tweezer_b,none,none,1114.8,1.5,17.34722444408931,1.0500000000010914,0.0,64.23297785069785
2024-01-25T09:25:00+05:30,10001.55,10020.0,10001.45,10016.05,1058,16.312272727272564,0.1628613348303229,green,1.5,normal,Bullish_Engulfing,none,1104.4727272727273,1.0,16.77307920787064,14.449999999998909,0.0,71.0875331564988
2024-01-25T09:26:00+05:30,10020.0,10023.25,10016.1,10023.25,466,14.655495867768591,0.1462150087822671,green,0.5,tweezer_b,none,none,988.3867768595042,0.5,30.72855610705038,7.200000000000728,0.0,67.75147928994122
2024-01-25T09:27:00+05:30,10030.4,10030.4,10024.3,10029.65,794,13.290860255446963,0.1325156935231734,red,0.5,hammer,hammer,none,953.0437265214124,1.0,33.251409570623466,6.399999999999636,0.0,77.67857142857106
2024-01-25T09:28:00+05:30,10037.25,10044.55,10034.0,10044.55,1581,13.583431118092903,0.1352318532745907,green,1.0,normal,Bullish_Engulfing,none,1067.21759442661,1.5,52.01825865768004,14.899999999999636,0.0,80.83067092651757
