time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:35:00+05:30,1665.15,1667.3,1665.0,1667.3,24340,1.9698187373081468,0.1181442294313049,green,1.5,marubozu,Bullish_Engulfing,none,17526.996610006827,1.5,35.98632519642536,2.2999999999999545,0.0,90.184049079755
2024-01-25T09:36:00+05:30,1667.35,1667.5,1665.45,1667.05,127796,1.9843971487066567,0.1190364505387755,red,1.5,hammer,hammer,dark_cloud_cover,37575.90631727831,4.0,23.69455025344198,0.0,0.25,86.62420382165648
2024-01-25T09:37:00+05:30,1667.05,1667.7,1665.65,1667.15,25482,1.996324939850893,0.1197447704076353,green,1.5,spn_top,Piercing,none,35377.01425959135,0.75,21.893650841256576,0.1000000000001364,0.0,82.92682926829367
2024-01-25T09:38:00+05:30,1667.4,1667.7,1666.05,1667.05,15647,1.933356768968929,0.1159747319497872,red,1.0,hammer,hammer,none,31789.73893966565,0.5,18.89565399957928,0.0,0.1000000000001364,80.34188034187925
2024-01-25T09:39:00+05:30,1667.0,1667.25,1665.25,1665.35,40801,1.945473720065488,0.1168207115660664,red,1.5,normal,none,none,33428.15004154462,1.5,8.106404059206229,0.0,1.7000000000000457,60.13986013985873
2024-01-25T09:40:00+05:30,1665.2,1665.6,1663.2,1665.05,35844,2.028114861871738,0.1218050426036298,red,1.5,spn_top,none,none,33867.39548853651,1.5,3.3032041079844725,0.0,0.2999999999999545,57.1428571428567
2024-01-25T09:41:00+05:30,1665.1,1666.65,1664.35,1665.8,31758,2.0775485233496367,0.1247177646385902,green,1.5,normal,Bullish_Engulfing,none,33483.869036075324,1.0,10.805618921839084,0.75,0.0,58.55263157894692
2024-01-25T09:42:00+05:30,1665.85,1665.95,1664.3,1664.35,34609,1.999812428195174,0.12015576220117,red,1.0,marubozu,none,Bearish_Engulfing,33688.43830224345,1.5,-5.7079340282996105,0.0,1.4500000000000457,52.04678362573042
2024-01-25T09:43:00+05:30,1664.4,1665.95,1664.4,1665.55,6878,1.92711925943244,0.1157046777000053,green,1.0,normal,Piercing,none,28813.813156381,0.25,3.30221248236291,1.2000000000000457,0.0,51.47928994082835
2024-01-25T09:44:00+05:30,1665.8,1665.8,1662.4,1664.0,65505,2.194915757717426,0.1319059950551337,red,2.0,tweezer_b,none,Bearish_Engulfing,35484.938037039,2.0,-19.831730769230496,0.0,1.5499999999999543,44.845360824742414
