time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:52:00+05:30,737.95,738.05,737.15,737.45,10377,0.931894279419479,0.1263671136239038,red,1.0,tweezer_b,none,Bearish_Engulfing,6357.433895922413,2.0,-14.916265509524836,0.0,0.6999999999999318,39.78494623655982
2024-01-25T09:53:00+05:30,737.55,737.6,736.4,736.5,3807,0.9806407740704912,0.1331487812723002,red,1.5,marubozu,none,none,5893.718642118338,0.75,-31.90767141887336,0.0,0.9500000000000456,31.192660550459284
2024-01-25T09:54:00+05:30,736.45,737.1,736.35,736.65,2518,0.9387060878758564,0.1274290487851566,green,1.0,normal,Piercing,none,5279.95161627864,0.5,-12.217470983506107,0.1499999999999772,0.0,29.245283018867312
2024-01-25T09:55:00+05:30,736.4,736.65,734.05,735.35,26837,1.2407595264438869,0.1687304720804904,red,3.0,tweezer_b,none,Bearish_Engulfing,9199.414958773434,3.0,-23.118243013530044,0.0,1.2999999999999543,29.245283018867944
2024-01-25T09:56:00+05:30,735.3,735.9,735.0,735.75,2982,1.1788032489086306,0.1602179067493891,green,1.0,normal,Piercing,none,8068.975875360082,0.5,-13.591573224600747,0.3999999999999772,0.0,37.5
2024-01-25T09:57:00+05:30,735.65,736.45,735.15,736.45,2792,1.2008390218343463,0.1630577801390924,green,1.5,normal,none,none,7109.525716203703,0.5,-5.431461742141045,0.7000000000000455,0.0,47.32142857142893
2024-01-25T09:58:00+05:30,736.05,736.45,736.05,736.45,2156,1.0552319269553907,0.1432862960086076,green,0.5,marubozu,none,none,6208.884676893939,0.5,-16.294385226423135,0.0,0.0,46.363636363636495
2024-01-25T09:59:00+05:30,736.45,736.45,735.7,735.85,2302,0.9997352129635014,0.1358612778369914,red,1.0,normal,none,Bearish_Engulfing,5498.542008367768,0.5,-25.14099340898312,0.0,0.6000000000000227,33.018867924528585
2024-01-25T10:00:00+05:30,735.8,735.8,734.9,734.95,8506,0.9906924469701458,0.1347972579046392,red,1.0,marubozu,none,none,6045.352552300901,1.5,-43.540376896386576,0.0,0.8999999999999773,27.642276422763736
2024-01-25T10:01:00+05:30,734.8,735.6,734.0,735.6,7146,1.1014756384301234,0.1497383956539047,green,1.5,tweezer_b,Piercing,none,6245.470270064374,1.5,-25.14953779227872,0.6499999999999773,0.0,29.921259842519756
