time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:39:00+05:30,264.3,264.4,263.75,263.9,10970,0.5157790189917087,0.1954448726759033,red,1.5,normal,none,none,20309.676282288547,0.75,0.0,0.0,0.4000000000000341,51.35135135135089
2024-01-25T09:40:00+05:30,263.9,264.0,263.65,263.8,27901,0.4856373791750386,0.1840930171247303,red,0.75,normal,none,none,21689.916958236085,1.5,13.26762699014491,0.0,0.0999999999999659,48.6486486486491
2024-01-25T09:41:00+05:30,263.85,263.85,263.65,263.7,17246,0.4337033102341307,0.164468452876045,red,0.5,normal,none,none,20881.932056738613,1.0,26.5453166477053,0.0,0.1000000000000227,53.731343283582056
2024-01-25T09:42:00+05:30,263.35,263.5,263.3,263.35,14353,0.4275754356461028,0.1623601426413908,green,0.5,spn_top,none,none,19694.853500967954,0.75,1.8986140117718384,0.0,0.3499999999999659,55.384615384615735
2024-01-25T09:43:00+05:30,263.45,263.5,263.25,263.25,16274,0.3952889928013568,0.1501572622227376,red,0.75,normal,none,none,19072.8801371556,1.0,17.094017094016664,0.0,0.1000000000000227,49.18032786885227
2024-01-25T09:44:00+05:30,263.3,263.55,263.3,263.45,9563,0.3779637213829304,0.1434669657934827,green,0.75,tweezer_t,none,none,17343.811021309128,0.75,17.08104004554901,0.1999999999999886,0.0,61.81818181818141
2024-01-25T09:45:00+05:30,263.45,263.6,263.4,263.4,18341,0.3456066811314968,0.1312098257902418,red,0.75,shooting_star,none,shooting_star,17525.11810834383,1.5,3.796507213362411,0.0,0.0500000000000113,57.69230769230719
2024-01-25T09:46:00+05:30,263.1,263.25,263.0,263.25,14047,0.3554963754712205,0.1350413582036924,green,0.75,tweezer_b,none,none,16892.73299773586,1.0,-22.79202279202365,0.0,0.1499999999999772,48.97959183673446
2024-01-25T09:47:00+05:30,263.3,263.3,263.05,263.05,18300,0.3363152162946349,0.127852201594615,red,0.75,marubozu,none,Bearish_Engulfing,17148.59972542025,1.5,-47.51948298802508,0.0,0.1999999999999886,30.952380952380366
2024-01-25T09:48:00+05:30,262.85,263.0,262.7,262.75,11374,0.3388033587865236,0.1289451413079062,red,1.0,normal,none,none,16098.672502616566,0.75,-43.767840152235095,0.0,0.3000000000000113,10.256410256409731
